hash,author,author_date,committer,committer_date,msg,parents,num_of_files,num_of_modified_java_files,added_lines,deleted_lines,nloc,jira issue key,summary,issue type,status,resolution,code_smells,code_smells_diff,design_smells,design_smell_diff
54a1d78e16533e286455de62a545ee75cbc1eff5,Abhishek Das,2021-11-16 17:56:30-08:00,Konstantin V Shvachko,2021-11-16 17:56:30-08:00,HADOOP-17999. No-op implementation of setWriteChecksum and setVerifyChecksum in ViewFileSystem. Contributed by Abhishek Das. (#3639),['3391b696924107289a0994e7080039fb41f83105'],3.0,3.0,49.0,26.0,2650.0,HADOOP-17999,No-op implementation of setWriteChecksum and setVerifyChecksum in ViewFileSystem,Bug,Resolved,Fixed,0,0,,
91af256a5b44925e5dfdf333293251a19685ba2a,huhaiyang,2021-11-17 22:41:06+08:00,GitHub,2021-11-17 22:41:06+08:00,HADOOP-17995. Stale record should be remove when DataNodePeerMetrics#dumpSendPacketDownstreamAvgInfoAsJson (#3630),['646c470e5de956e570a81dcd4890f028965be33a'],2.0,2.0,15.0,2.0,301.0,HADOOP-17995,Stale record should be remove when DataNodePeerMetrics#dumpSendPacketDownstreamAvgInfoAsJson,Bug,Resolved,Fixed,0,0,,
63018dc73f4d29632e93be08d035ab9a7e73531c,smarthan,2021-11-22 19:37:05+08:00,GitHub,2021-11-22 11:37:05+00:00,HADOOP-17998. Allow get command to run with multi threads. (#3645),['c88640c4ad71dc6b7508d3a1c27ab059b92c02cf'],8.0,6.0,480.0,178.0,1268.0,HADOOP-17998,Allow get command to run with multi threads.,Improvement,Resolved,Fixed,0,0,,
ae3ba45db58467ce57b0a440e236fd80f6be9ec6,Istvan Fajth,2021-11-24 11:44:57+01:00,GitHub,2021-11-24 10:44:57+00:00,HADOOP-17975. Fallback to simple auth does not work for a secondary DistributedFileSystem instance. (#3579),['08f3df3ea2afcce3973749199269a032df3732e0'],3.0,3.0,217.0,86.0,2686.0,HADOOP-17975,Fallback to simple auth does not work for a secondary DistributedFileSystem instance,Bug,Resolved,Fixed,0,0,,
98fe0d0fc31e74d1bcf6770e009e7772e980144e,Steve Loughran,2021-11-24 17:33:12+00:00,GitHub,2021-11-24 17:33:12+00:00,"HADOOP-17979. Add Interface EtagSource to allow FileStatus subclasses to provide etags (#3633)


Contributed by Steve Loughran",['e8566b38129bcef687506742b3d7d35e8e4947a9'],13.0,12.0,539.0,12.0,6683.0,HADOOP-17979,Interface EtagSource to allow FileStatus subclasses to provide etags,New Feature,Resolved,Fixed,0,0,,
99b161dec729bfcc59f739eb81adb1f8eb8e7e60,huhaiyang,2021-11-25 10:20:42+08:00,GitHub,2021-11-25 10:20:42+08:00,HADOOP-17995. Stale record should be remove when DataNodePeerMetrics#dumpSendPacketDownstreamAvgInfoAsJson (#3708),['98fe0d0fc31e74d1bcf6770e009e7772e980144e'],2.0,2.0,16.0,3.0,301.0,HADOOP-17995,Stale record should be remove when DataNodePeerMetrics#dumpSendPacketDownstreamAvgInfoAsJson,Bug,Resolved,Fixed,0,0,,
9c887e5b82d1b49fa64b491798748917cf7e9b8d,Takanobu Asanuma,2021-11-25 14:05:04+09:00,GitHub,2021-11-25 14:05:04+09:00,"HADOOP-18014. CallerContext should not include some characters. (#3698)

Reviewed-by: Viraj Jasani <vjasani@apache.org>
Reviewed-by: Mingliang Liu <liuml07@apache.org>
Reviewed-by: Hui Fei <ferhui@apache.org>",['cdc13e91b619159dc4bf185ad53b950bdf5de52a'],3.0,3.0,40.0,13.0,7546.0,HADOOP-18014,CallerContext should not include some characters,Task,Resolved,Fixed,0,0,2147,3
932a78fe38b34a923f6852a1a19482075806ecba,smarthan,2021-11-29 20:45:08+08:00,GitHub,2021-11-29 12:45:08+00:00,HADOOP-18023. Allow cp command to run with multi threads. (#3721),['829af89dc4240347675e20df0ce047245f465c7b'],4.0,2.0,233.0,16.0,487.0,HADOOP-18023,Allow cp command to run with multi threads.,Improvement,Resolved,Fixed,0,0,,
df4197592f7f46a349aee5d9f7c8ebbbf1efb349,Desmond Sisson,2021-12-01 15:36:54-08:00,GitHub,2021-12-01 15:36:54-08:00,"HADOOP-18029: Update CompressionCodecFactory to handle uppercase file extensions (#3739)

Co-authored-by: Desmond Sisson <sissonde@amazon.com>",['4dea4a7b672c5bcd72b834a68cd76d46c454ce88'],2.0,2.0,110.0,79.0,461.0,HADOOP-18029,Update CompressionCodecFactory to handle uppercase file extensions,Improvement,Resolved,Fixed,0,0,,
47ea0d734fa290e2fac1b4d09f42a128c7294fd9,Andras Gyori,2021-12-03 17:44:58+01:00,GitHub,2021-12-03 16:44:58+00:00,"HADOOP-18021. Provide a public wrapper of Configuration#substituteVars (#3710)


Contributed by Andras Gyori",['dd6b987c93e8319560b633360f30ac84fc48e403'],3.0,3.0,31.0,2.0,4550.0,HADOOP-18021,Provide a public wrapper of Configuration#substituteVars,Bug,Resolved,Fixed,0,0,,
6ed01585eb1929497efbafe2f19bda4f1a56575c,Haoze Wu,2021-12-08 04:48:43-05:00,GitHub,2021-12-08 18:48:43+09:00,HADOOP-18024. SocketChannel is not closed when IOException happens in Server$Listener.doAccept (#3719),['53edd0de5ae6cbf0cbba101f387507ab9f49c8af'],2.0,2.0,68.0,4.0,4347.0,HADOOP-18024,SocketChannel is not closed when IOException happens in Server$Listener.doAccept,Bug,Reopened,,0,0,,
d7c5400fbcd31ccb8d2301e244fcd7969fd0b77e,Wei-Chiu Chuang,2021-12-10 17:14:04+08:00,GitHub,2021-12-10 18:14:04+09:00,"HADOOP-17982. OpensslCipher initialization error should log a WARN message. (#3599)

Change-Id: I070fc4784679b3be73aa3a11201bbae23c20ad4e",['a0d8cde133a7d8719217567efaa4e66c583f790d'],1.0,1.0,2.0,2.0,162.0,HADOOP-17982,OpensslCipher initialization error should log a WARN message,Improvement,Resolved,Fixed,0,0,,
4483607a4edc0f13264f4ea37abd90aba97e1ef0,Dhananjay Badaya,2021-12-17 12:23:46+05:18,GitHub,2021-12-17 16:05:46+09:00,"HADOOP-13500. Synchronizing iteration of Configuration properties object (#3775)

Signed-off-by: Akira Ajisaka <aajisaka@apache.org>",['d8dea6f52ada03e099fa7dbb3efe62345ca27588'],2.0,2.0,35.0,4.0,4517.0,HADOOP-13500,Synchronizing iteration of Configuration properties object,Bug,Resolved,Fixed,0,0,,
04b6b9a87bf024e82aa50328b4994aea4268d98e,Viraj Jasani,2021-12-20 12:19:34+05:18,GitHub,2021-12-20 16:01:34+09:00,"HADOOP-16908. Prune Jackson 1 from the codebase and restrict it's usage for future (#3789)

Signed-off-by: Akira Ajisaka <aajisaka@apache.org>",['07141426e08e1586833018a8f367d27cd5bcb8e2'],32.0,22.0,140.0,128.0,8817.0,HADOOP-16908,Prune Jackson 1 from the codebase and restrict it's usage for future,Sub-task,Resolved,Fixed,0,0,,
7398a0f1b2ca434f41d1414f884731637b9855bf,jianghuazhu,2022-01-04 10:25:13+08:00,GitHub,2022-01-04 11:25:13+09:00,"HADOOP-18063. Remove unused import AbstractJavaKeyStoreProvider in Shell class. (#3846)

Signed-off-by: Akira Ajisaka <aajisaka@apache.org>",['61d424f385539c14172386c19ecda5ea57af2632'],1.0,1.0,0.0,1.0,769.0,HADOOP-18063,Remove unused import AbstractJavaKeyStoreProvider in Shell class,Bug,Resolved,Fixed,0,0,,
da0a6ba1ce7667f1f58cc0f766ce65d126efcaf2,Mukund Thakur,2022-01-06 10:42:27+05:18,GitHub,2022-01-06 10:42:27+05:18,"HADOOP-18065. ExecutorHelper.logThrowableFromAfterExecute() is too noisy. (#3860)

Downgrading warn logs to debug in case of InterruptedException

Contributed By: Mukund Thakur",['46b02788bd7b9d19fed23292bdf1632d30ada047'],1.0,1.0,5.0,5.0,35.0,HADOOP-18065,ExecutorHelper.logThrowableFromAfterExecute() is too noisy. ,Improvement,Resolved,Fixed,0,0,,
f64fda0f00b22793a9c5ea10f9d73ef33fa2b563,Viraj Jasani,2022-01-06 15:14:49+05:18,GitHub,2022-01-06 17:56:49+08:00,"HADOOP-18055. Async Profiler endpoint for Hadoop daemons (#3824)

Reviewed-by: Akira Ajisaka <aajisaka@apache.org>",['da0a6ba1ce7667f1f58cc0f766ce65d126efcaf2'],11.0,6.0,715.0,0.0,1824.0,HADOOP-18055,Async Profiler endpoint for Hadoop daemons,New Feature,Resolved,Fixed,0,0,2152,5
93294f03296d5f7c5a4111d5f63c5d4afa5b8562,Viraj Jasani,2022-01-12 13:38:34+05:18,GitHub,2022-01-12 16:20:34+08:00,HADOOP-18077. ProfileOutputServlet unable to proceed due to NPE (#3875),['e2d620192aa0b712d05e4092eb63ef2ccdcd8220'],2.0,2.0,11.0,3.0,1404.0,HADOOP-18077,ProfileOutputServlet unable to proceed due to NPE,Bug,Resolved,Fixed,0,0,,
0d17b629ffee2f645f405ad46b0afa65224f87d5,Xing Lin,2022-01-25 06:10:18-08:00,GitHub,2022-01-25 19:28:18+05:18,"HADOOP-18093. Better exception handling for testFileStatusOnMountLink() in ViewFsBaseTest.java (#3918). Contributed by Xing Lin.

Signed-off-by: Ayush Saxena <ayushsaxena@apache.org>",['8c7c49d877197efe44067a58301ac56908ab5bbb'],1.0,1.0,2.0,7.0,788.0,HADOOP-18093,Better exception handling for testFileStatusOnMountLink() in ViewFsBaseTest.java,Improvement,Resolved,Fixed,0,0,,
4faac58841106bfa0cd7b3edd20740eed5e60c85,Viraj Jasani,2022-01-26 08:42:16+05:18,GitHub,2022-01-26 11:24:16+08:00,"HADOOP-18089. Test coverage for Async profiler servlets (#3913)

Reviewed-by: Akira Ajisaka <akiraaj@amazon.com>
Reviewed-by: Wei-Chiu Chuang <weichiu@apache.org>",['4b26635a34e30783b4796c50512fd4e7b126f23c'],2.0,2.0,95.0,1.0,330.0,HADOOP-18089,Test coverage for Async profiler servlets,Test,Resolved,Fixed,0,0,,
3684c7f66a4dab4410be3e2de4a28fbb02ba6939,Abhishek Das,2022-01-31 15:19:43-08:00,Owen O'Malley,2022-02-03 16:28:04-08:00,"HADOOP-18100: Change scope of inner classes in InodeTree to make them accessible outside package

Fixes #3950

Signed-off-by: Owen O'Malley <omalley@apache.org>",['41c86b6464789e349603db3ec319516146cd3ea7'],2.0,2.0,25.0,7.0,655.0,HADOOP-18100,Change scope of inner classes in InodeTree to make them accessible outside package,Bug,Resolved,Fixed,0,0,,
efdec92cab8a88deb5ec9e81f5c8feb7a0fa873b,Steve Loughran,2022-02-10 12:31:41+00:00,GitHub,2022-02-10 12:31:41+00:00,"HADOOP-18091. S3A auditing leaks memory through ThreadLocal references (#3930)


Adds a new map type WeakReferenceMap, which stores weak
references to values, and a WeakReferenceThreadMap subclass
to more closely resemble a thread local type, as it is a
map of threadId to value.

Construct it with a factory method and optional callback
for notification on loss and regeneration.

 WeakReferenceThreadMap<WrappingAuditSpan> activeSpan =
      new WeakReferenceThreadMap<>(
          (k) -> getUnbondedSpan(),
          this::noteSpanReferenceLost);

This is used in ActiveAuditManagerS3A for span tracking.

Relates to
* HADOOP-17511. Add an Audit plugin point for S3A
* HADOOP-18094. Disable S3A auditing by default.

Contributed by Steve Loughran.",['390967f1f0f337387d1810a3ce1529fdff430e31'],18.0,14.0,1222.0,25.0,2890.0,HADOOP-18091,S3A auditing leaks memory through ThreadLocal references,Sub-task,Resolved,Fixed,0,0,,
ca8ba24051b7fca4612c9c182cb49f5183ce33ba,Xing Lin,2022-01-26 14:48:59-08:00,Owen O'Malley,2022-02-10 16:43:04-08:00,"HADOOP-18110. ViewFileSystem: Add Support for Localized Trash Root

Fixes #3956",['fe583c4b63080f127d7793711d90d7b5589612af'],3.0,3.0,255.0,2.0,2736.0,HADOOP-18110,ViewFileSystem: Add Support for Localized Trash Root,Improvement,Resolved,Fixed,0,0,,
19d90e62fb28539f8c79bbb24f703301489825a6,Chentao Yu,2021-04-15 17:46:40-07:00,Konstantin V Shvachko,2022-02-15 15:58:24-08:00,HADOOP-18109. Ensure that default permissions of directories under internal ViewFS directories are the same as directories on target filesystems. Contributed by Chentao Yu. (3953),['48bef285a85e311b52335c8687c6e9a5f8afdf70'],2.0,2.0,19.0,5.0,1828.0,HADOOP-18109,Ensure that default permissions of directories under internal ViewFS directories are the same as directories on target filesystems,Bug,Resolved,Fixed,0,0,,
2025243fbf94fb9a0324de7b159a275bc58c84d0,jianghuazhu,2022-02-17 04:19:45+08:00,GitHub,2022-02-17 01:37:45+05:18,HADOOP-18082.Add debug log when RPC#Reader gets a Call. (#3891). Contributed by JiangHua Zhu.,['19d90e62fb28539f8c79bbb24f703301489825a6'],1.0,1.0,3.0,0.0,2870.0,HADOOP-18082,Add debug log when RPC#Reader gets a Call,Improvement,Reopened,,0,0,,
cae749b076f35f0be13a926ee8cfbb7ce4402746,Steve Loughran,2022-02-21 17:08:22+00:00,Steve Loughran,2022-02-21 17:08:56+00:00,"HADOOP-18136. Verify FileUtils.unTar() handling of missing .tar files.

Contributed by Steve Loughran

Change-Id: I73af19d2e2e41f4ba686c470726a80c3903a1950",['007c2011efe552d54956dce35e8a3ee095cdef2c'],2.0,2.0,43.0,5.0,2289.0,HADOOP-18136,Verify FileUtils.unTar() handling of missing .tar files: Fixes CVE-2022-25168,Improvement,Resolved,Fixed,0,0,,
12fa38d546e2de84fb89bee60aea9345ad35b46a,Owen O'Malley,2022-02-23 16:17:53-08:00,Owen O'Malley,2022-02-24 15:01:50-08:00,"HADOOP-18139: Allow configuration of zookeeper server principal.

Fixes #4024

Signed-off-by: Owen O'Malley <oomalley@linkedin.com>",['6b07c851f3f33688f0998bcee3de615901a3df2d'],3.0,3.0,36.0,0.0,1343.0,HADOOP-18139,Allow configuration of zookeeper server principal,Improvement,Resolved,Fixed,0,0,2157,5
db36747e831f7045a3e1a0ca390c944981dd141a,Duo Zhang,2022-03-10 10:15:09+08:00,GitHub,2022-03-10 10:15:09+08:00,"HADOOP-17526 Use Slf4jRequestLog for HttpRequestLog (#4050)

Signed-off-by: Wei-Chiu Chuang <weichiu@apache.org>",['db8ae4b65448c506c9234641b2c1f9b8e894dc18'],6.0,5.0,24.0,195.0,117.0,HADOOP-17526,Use Slf4jRequestLog for HttpRequestLog,Sub-task,Resolved,Fixed,0,0,,
d0fa9b5775185bd83e4a767a7dfc13ef89c5154a,Gautham B A,2022-03-10 21:50:38+05:18,GitHub,2022-03-10 21:50:38+05:18,HADOOP-18155. Refactor tests in TestFileUtil (#4053),['383b73417df80028011d229dce9daf8e4ecbdb49'],2.0,2.0,275.0,163.0,2356.0,HADOOP-18155,Refactor tests in TestFileUtil,Improvement,Resolved,Fixed,0,0,,
672e380c4f6ffcb0a6fee6d8263166e16b4323c2,Mukund Thakur,2022-03-11 12:53:45+05:18,GitHub,2022-03-11 12:53:45+05:18,"HADOOP-18112: Implement paging during multi object delete. (#4045)


Multi object delete of size more than 1000 is not supported by S3 and 
fails with MalformedXML error. So implementing paging of requests to 
reduce the number of keys in a single request. Page size can be configured
using ""fs.s3a.bulk.delete.page.size"" 

 Contributed By: Mukund Thakur",['ed65aa23240b3dd6b56e86e5f0e9d38069fb3b01'],17.0,17.0,273.0,232.0,6653.0,HADOOP-18112,Implement paging during S3 multi object delete.,Sub-task,Resolved,Fixed,0,0,,
8b8158f02df18424b2406fd66b34c1bdf3d7ab55,Xing Lin,2022-02-22 15:52:03-08:00,Owen O'Malley,2022-03-14 11:29:48-07:00,"HADOOP-18144: getTrashRoot in ViewFileSystem should return a path in ViewFS.

To get the new behavior, define fs.viewfs.trash.force-inside-mount-point to be true.

If the trash root for path p is in the same mount point as path p,
and one of:
* The mount point isn't at the top of the target fs.
* The resolved path of path is root (eg it is the fallback FS).
* The trash root isn't in user's target fs home directory.
get the corresponding viewFS path for the trash root and return it.
Otherwise, use <mnt>/.Trash/<user>.

Signed-off-by: Owen O'Malley <oomalley@linkedin.com>",['7b5eac27ff380a31428a71f5fd162a9cdee05dd8'],7.0,7.0,206.0,126.0,3596.0,HADOOP-18144,"getTrashRoot/s in ViewFileSystem should return viewFS path, not targetFS path",Improvement,Resolved,Fixed,0,0,,
9037f9a334978aea9ff288547637e0038c63894f,Steve Loughran,2022-03-16 15:12:03+00:00,Steve Loughran,2022-03-17 11:20:53+00:00,"HADOOP-18162. hadoop-common support for MAPREDUCE-7341 Manifest Committer

* New statistic names in StoreStatisticNames
  (for joint use with s3a committers)
* Improvements to IOStatistics implementation classes
* RateLimiting wrapper to guava RateLimiter
* S3A committer Tasks moved over as TaskPool and
  added support for RemoteIterator
* JsonSerialization.load() to fail fast if source does not exist

+ tests.

This commit is a prerequisite for the main MAPREDUCE-7341 Manifest Committer
patch.

Contributed by Steve Loughran

Change-Id: Ia92e2ab5083ac3d8d3d713a4d9cb3e9e0278f654",['7f6a891f0313528b566de3c97b95e1bf2e4e4421'],11.0,11.0,1487.0,2.0,1549.0,HADOOP-18162,hadoop-common enhancements for the Manifest Committer of MAPREDUCE-7341,Improvement,Resolved,Fixed,0,0,,
da9970dd697752b4d00fe4e4760ea9cbf019ff2e,Abhishek Das,2022-02-17 20:16:19-08:00,Owen O'Malley,2022-03-17 17:25:55-07:00,"HADOOP-18129: Change URI to String in INodeLink to reduce memory footprint of ViewFileSystem

Fixes #3996",['8294bd5a37c0de15af576700c6cba46791eddd07'],4.0,4.0,50.0,22.0,4480.0,HADOOP-18129,Change URI[] in INodeLink to String[] to reduce memory footprint of ViewFileSystem,Bug,Resolved,Fixed,0,0,,
708a0ce21bc1bd6164ff650e9104de70fe3f1dbb,Steve Loughran,2022-03-22 13:20:37+00:00,Steve Loughran,2022-03-22 13:21:12+00:00,"HADOOP-13704. Optimized S3A getContentSummary()

Optimize the scan for s3 by performing a deep tree listing,
inferring directory counts from the paths returned.

Contributed by Ahmar Suhail.

Change-Id: I26ffa8c6f65fd11c68a88d6e2243b0eac6ffd024",['2beb7296fb47e2d40e209c1129bf59f61398b03d'],9.0,8.0,269.0,46.0,3719.0,HADOOP-13704,S3A getContentSummary() to move to listFiles(recursive) to count children; instrument use,Sub-task,Resolved,Fixed,0,0,,
61e809b245c5a2dc0e4db6638093932b0b34ca5a,PJ Fanning,2022-03-26 12:31:16+01:00,GitHub,2022-03-26 20:31:16+09:00,"HADOOP-13386. Upgrade Avro to 1.9.2 (#3990)

Signed-off-by: Akira Ajisaka <aajisaka@apache.org>",['da09d68056d4e6a9490ddc6d9ae816b65217e117'],12.0,2.0,2.0,2.0,150.0,HADOOP-13386,Upgrade Avro to 1.9.2,Sub-task,Resolved,Fixed,0,0,,
08e6d0ce608647d57da647c71ceb216243ff16d9,zhongjingxiong,2022-03-30 19:42:50+08:00,GitHub,2022-03-30 12:42:50+01:00,"HADOOP-18145. Fileutil's unzip method causes unzipped files to lose their original permissions (#4036)


Contributed by jingxiong zhong",['6eea28c3f3813594279b81c5be9cc3087bf3d99f'],2.0,2.0,126.0,29.0,2429.0,HADOOP-18145,Fileutil's unzip method causes unzipped files to lose their original permissions,Bug,Resolved,Fixed,0,0,,
15a5ea2c955a7d1b89aea0cb127727a57db76c76,Xing Lin,2022-03-31 14:59:09-07:00,GitHub,2022-03-31 21:59:09+00:00,"HADOOP-18169. getDelegationTokens in ViewFs should also fetch the token from fallback FS (#4094)

HADOOP-18169. getDelegationTokens in ViewFs should also fetch the token from the fallback FS",['94031b729d01d337268dc2f5ae286de71c768b02'],2.0,2.0,33.0,0.0,1551.0,HADOOP-18169,getDelegationTokens in ViewFs should also fetch the token from the fallback FS,Bug,Resolved,Fixed,0,0,2169,12
f70935522b0fd771dedb9604b92397135fd0c8ad,Viraj Jasani,2022-04-07 13:47:45+05:18,GitHub,2022-04-07 17:29:45+09:00,"HADOOP-18188. Support touch command for directory (#4135)

Signed-off-by: Akira Ajisaka <aajisaka@apache.org>",['4b786c797a76d00ef33237fde76f2bd6edda7f3a'],3.0,3.0,311.0,3.0,508.0,HADOOP-18188,Support touch command for directory,Improvement,Resolved,Fixed,0,0,,
b69ede7154d44538a4a66824c34f7ba143deef25,Viraj Jasani,2022-04-08 17:49:54+05:18,GitHub,2022-04-08 21:31:54+09:00,HADOOP-18191. Log retry count while handling exceptions in RetryInvocationHandler (#4133),['37650ced81964efe7a9ea45bf505af96b8035d53'],1.0,1.0,6.0,4.0,359.0,HADOOP-18191,Log retry count while handling exceptions in RetryInvocationHandler,Task,Resolved,Fixed,0,0,,
98b9c435f24c76e3629f6d8e9c14473b46fe6a0e,Xing Lin,2022-04-19 22:47:02-07:00,GitHub,2022-04-19 22:47:02-07:00,"HADOOP-18172: Changed scope for isRootInternalDir/getRootFallbackLink for InodeTree (#4106)

* HADOOP-18172: Change scope of InodeTree and its member methods to make them accessible from outside package.

Co-authored-by: Xing Lin <xinglin@linkedin.com>",['ec0ff1dc04b2ced199d71543a8260e9225d9e014'],1.0,1.0,6.0,6.0,637.0,HADOOP-18172,Change scope of getRootFallbackLink for InodeTree to make them accessible from outside package,Improvement,Resolved,Fixed,0,0,,
1b4dba99b5d941eb8fd4787462a998c13ea2f171,Steve Loughran,2022-04-24 17:03:59+01:00,Steve Loughran,2022-04-24 17:33:04+01:00,"HADOOP-16202. Enhanced openFile(): hadoop-common changes. (#2584/1)

This defines standard option and values for the
openFile() builder API for opening a file:

fs.option.openfile.read.policy
 A list of the desired read policy, in preferred order.
 standard values are
 adaptive, default, random, sequential, vector, whole-file

fs.option.openfile.length
 How long the file is.

fs.option.openfile.split.start
 start of a task's split

fs.option.openfile.split.end
 end of a task's split

These can be used by filesystem connectors to optimize their
reading of the source file, including but not limited to
* skipping existence/length probes when opening a file
* choosing a policy for prefetching/caching data

The hadoop shell commands which read files all declare ""whole-file""
and ""sequential"", as appropriate.

Contributed by Steve Loughran.

Change-Id: Ia290f79ea7973ce8713d4f90f1315b24d7a23da1",['17d64ba495e77bbf276efc655e044d299ef66a75'],36.0,32.0,633.0,146.0,13546.0,HADOOP-16202,Enhance openFile() for better read performance against object stores ,Improvement,Resolved,Fixed,0,0,,
